Customer_ID,Gender,Age,Connect_Date,L_O_S,Dropped_Calls,Pay Method,tariff,Churn,Handset
'K103000','F',27,'23/06/98',28.066667,5,'Pre Pay','CAT 100','Active','S80'
'K103010','F',31,'12/12/97',34.500000,5,'Pre Pay','CAT 100','Active','ASAD170'
'K103020','F',34,'11/09/96',49.733333,2,'Pre Pay','CAT 100','Active','S80'
'K103030','M',44,'20/01/98',33.200000,0,'Pre Pay','CAT 100','Active','ASAD170'
'K103040','M',64,'22/01/97',45.300000,1,'Pre Pay','CAT 100','Active','ASAD170'
'K103050','F',52,'18/04/97',42.433333,1,'Pre Pay','CAT 100','Active','ASAD90'
'K103060','F',50,'05/01/99',21.533333,1,'Pre Pay','CAT 100','Active','ASAD170'
'K103070','F',33,'05/06/98',28.666667,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K103080','M',26,'07/04/96',54.966667,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K103090','M',32,'03/01/97',45.933333,1,'Pre Pay','CAT 100','Active','S50'
'K103100','M',31,'09/06/96',52.866667,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K103110','M',35,'01/11/98',23.700000,10,'Pre Pay','CAT 100','Active','S80'
'K103120','M',68,'06/03/99',19.533333,0,'Pre Pay','CAT 100','Active','ASAD170'
'K103130','F',49,'14/04/97',42.566667,7,'Pre Pay','CAT 100','Active','S80'
'K103140','M',42,'18/01/96',57.633333,7,'Pre Pay','CAT 100','Active','S80'
'K103150','F',29,'08/12/97',34.633333,10,'Pre Pay','CAT 100','Active','ASAD170'
'K103160','M',32,'11/02/97',44.633333,1,'Pre Pay','CAT 100','Active','S50'
'K103170','F',36,'11/02/97',44.633333,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K103180','M',27,'10/12/97',34.566667,2,'Pre Pay','CAT 100','Active','S80'
'K103190','M',30,'18/01/97',45.433333,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K103200','F',29,'19/12/98',22.100000,2,'Pre Pay','CAT 100','Active','S80'
'K103210','M',32,'15/11/98',23.233333,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K103220','F',27,'15/08/97',38.466667,2,'Pre Pay','CAT 100','Active','S80'
'K103230','M',26,'07/10/97',36.700000,0,'Pre Pay','CAT 100','Active','ASAD170'
'K103240','M',46,'25/10/96',48.266667,8,'Pre Pay','CAT 100','Active','S50'
'K103250','M',47,'05/01/97',45.866667,2,'Pre Pay','CAT 100','Active','S50'
'K103260','F',30,'16/05/99',17.166667,0,'Pre Pay','CAT 100','Active','S50'
'K103270','F',66,'12/11/96',47.666667,0,'Pre Pay','CAT 100','Active','S50'
'K103280','M',27,'31/03/98',30.866667,10,'Pre Pay','CAT 100','Active','S50'
'K103290','M',42,'10/04/96',54.866667,1,'Pre Pay','CAT 100','Active','S50'
'K103300','F',56,'13/12/96',46.633333,1,'Pre Pay','CAT 100','Active','S50'
'K103310','F',29,'21/01/98',33.166667,1,'Pre Pay','CAT 100','Active','S50'
'K103320','M',40,'18/09/96',49.500000,10,'Pre Pay','CAT 100','Churned','ASAD170'
'K103330','F',27,'10/01/99',21.366667,10,'Pre Pay','CAT 100','Active','S50'
'K103340','F',48,'11/06/98',28.466667,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K103350','F',29,'23/05/98',29.100000,1,'Pre Pay','CAT 100','Active','ASAD170'
'K103360','M',45,'12/02/97',44.600000,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K103370','M',34,'15/12/96',46.566667,4,'Pre Pay','CAT 100','Active','S50'
'K103380','M',59,'03/10/97',36.833333,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K103390','M',42,'12/08/96',50.733333,0,'Pre Pay','CAT 100','Active','S50'
'K103400','F',52,'01/11/98',23.700000,4,'Pre Pay','CAT 100','Active','S80'
'K103410','F',46,'05/01/99',21.533333,1,'Pre Pay','CAT 100','Active','S80'
'K103420','F',35,'31/01/99',20.666667,8,'Pre Pay','CAT 100','Active','S80'
'K103430','M',28,'18/03/96',55.633333,2,'Pre Pay','CAT 100','Active','ASAD170'
'K103440','F',26,'06/12/98',22.533333,2,'Pre Pay','CAT 100','Active','S80'
'K103450','F',32,'17/12/99',10.000000,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K103460','M',40,'08/09/98',25.500000,2,'Pre Pay','CAT 100','Active','S50'
'K103470','M',39,'03/12/97',34.800000,1,'Pre Pay','CAT 100','Active','ASAD170'
'K103480','M',29,'01/12/98',22.700000,5,'Pre Pay','CAT 100','Active','S50'
'K103490','F',42,'06/10/97',36.733333,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K103500','M',41,'23/10/99',11.833333,10,'Pre Pay','CAT 100','Active','S80'
'K103510','M',30,'04/09/98',25.633333,0,'Pre Pay','CAT 100','Active','ASAD170'
'K103520','M',27,'07/02/99',20.433333,0,'Pre Pay','CAT 100','Active','ASAD170'
'K103530','F',41,'13/12/98',22.300000,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K103540','F',40,'05/04/97',42.866667,11,'Pre Pay','CAT 100','Active','S50'
'K103550','F',26,'10/12/98',22.400000,11,'Pre Pay','CAT 100','Active','S50'
'K103560','M',28,'13/12/96',46.633333,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K103570','M',69,'23/05/99',16.933333,0,'Pre Pay','CAT 100','Active','ASAD170'
'K103580','M',56,'16/03/98',31.366667,10,'Pre Pay','CAT 100','Active','S80'
'K103590','M',30,'17/04/98',30.300000,4,'Pre Pay','CAT 100','Active','S50'
'K103600','M',37,'17/02/99',20.100000,0,'Pre Pay','CAT 100','Churned','ASAD170'
'K103610','M',32,'19/08/97',38.333333,1,'Pre Pay','CAT 100','Active','S80'
'K103620','F',28,'08/03/97',43.800000,0,'Pre Pay','CAT 100','Churned','S50'
'K103630','M',52,'20/11/96',47.400000,1,'Pre Pay','CAT 100','Active','ASAD90'
'K103640','M',26,'15/10/97',36.433333,11,'Pre Pay','CAT 100','Active','S50'
'K103650','F',52,'15/05/98',29.366667,8,'Pre Pay','CAT 100','Active','S80'
'K103660','M',27,'21/09/96',49.400000,11,'Pre Pay','CAT 100','Active','ASAD170'
'K103670','F',32,'13/07/97',39.566667,2,'Pre Pay','CAT 100','Churned','S80'
'K103680','F',29,'18/06/99',16.066667,1,'Pre Pay','CAT 100','Active','S80'
'K103690','F',47,'26/01/99',20.833333,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K103700','M',35,'05/09/99',13.433333,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K103710','F',32,'25/03/98',31.066667,2,'Pre Pay','CAT 100','Active','ASAD170'
'K103720','F',33,'21/08/96',50.433333,7,'Pre Pay','CAT 100','Active','ASAD90'
'K103730','M',61,'15/10/96',48.600000,1,'Pre Pay','CAT 100','Active','ASAD170'
'K103740','M',27,'21/07/96',51.466667,0,'Pre Pay','CAT 100','Active','ASAD90'
'K103750','M',50,'13/01/97',45.600000,1,'Pre Pay','CAT 100','Churned','S80'
'K103760','F',55,'04/07/98',27.700000,0,'Pre Pay','CAT 100','Active','ASAD170'
'K103770','F',32,'17/02/98',32.266667,1,'Pre Pay','CAT 100','Active','S50'
'K103780','F',33,'27/12/98',21.833333,2,'Pre Pay','CAT 100','Active','S50'
'K103790','M',42,'19/05/96',53.566667,1,'Pre Pay','CAT 100','Active','ASAD170'
'K103800','F',43,'25/01/98',33.033333,2,'Pre Pay','CAT 100','Active','S50'
'K103810','M',32,'09/03/98',31.600000,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K103820','F',43,'20/06/98',28.166667,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K103830','F',54,'20/11/99',10.900000,2,'Pre Pay','CAT 100','Active','ASAD170'
'K103840','F',39,'21/10/96',48.400000,0,'Pre Pay','CAT 100','Active','ASAD170'
'K103850','M',39,'23/10/97',36.166667,7,'Pre Pay','CAT 100','Active','S80'
'K103860','M',40,'23/12/98',21.966667,7,'Pre Pay','CAT 100','Active','S50'
'K103870','F',29,'15/09/96',49.600000,9,'Pre Pay','CAT 100','Churned','ASAD90'
'K103880','M',42,'12/04/97',42.633333,0,'Pre Pay','CAT 100','Churned','S50'
'K103890','F',27,'27/04/96',54.300000,9,'Pre Pay','CAT 100','Active','S80'
'K103900','M',41,'12/02/96',56.800000,2,'Pre Pay','CAT 100','Active','S80'
'K103910','F',28,'20/05/98',29.200000,1,'Pre Pay','CAT 100','Active','ASAD170'
'K103920','M',31,'18/10/96',48.500000,2,'Pre Pay','CAT 100','Active','S50'
'K103930','M',57,'05/01/98',33.700000,2,'Pre Pay','CAT 100','Active','S50'
'K103940','F',42,'04/04/96',55.066667,10,'Pre Pay','CAT 100','Active','ASAD170'
'K103950','F',31,'15/02/96',56.700000,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K103960','F',70,'26/06/99',15.800000,11,'Pre Pay','CAT 100','Active','S80'
'K103970','F',48,'17/08/96',50.566667,2,'Pre Pay','CAT 100','Active','S80'
'K103980','M',79,'28/01/97',45.100000,11,'Pre Pay','CAT 100','Active','S80'
'K103990','M',42,'27/04/97',42.133333,3,'Pre Pay','CAT 100','Active','S80'
'K104000','F',33,'15/06/97',40.500000,2,'Pre Pay','CAT 100','Active','S50'
'K104010','F',26,'15/09/98',25.266667,0,'Pre Pay','CAT 100','Active','ASAD170'
'K104020','F',28,'11/07/96',51.800000,0,'Pre Pay','CAT 100','Active','S80'
'K104030','M',32,'16/07/98',27.300000,1,'Pre Pay','CAT 100','Active','S50'
'K104040','F',40,'03/08/98',26.700000,2,'Pre Pay','CAT 100','Active','S50'
'K104050','F',28,'06/03/99',19.533333,0,'Pre Pay','CAT 100','Active','S50'
'K104060','M',53,'13/10/97',36.500000,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K104070','F',32,'07/07/97',39.766667,9,'Pre Pay','CAT 100','Churned','ASAD90'
'K104080','F',29,'12/07/99',15.266667,0,'Pre Pay','CAT 100','Active','S80'
'K104090','F',27,'05/08/98',26.633333,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K104100','F',26,'10/02/98',32.500000,1,'Pre Pay','CAT 100','Active','ASAD170'
'K104110','F',45,'09/01/98',33.566667,10,'Pre Pay','CAT 100','Active','ASAD170'
'K104120','M',48,'06/07/96',51.966667,0,'Pre Pay','CAT 100','Active','S80'
'K104130','F',50,'17/07/98',27.266667,0,'Pre Pay','CAT 100','Active','S50'
'K104140','M',28,'13/07/99',15.233333,2,'Pre Pay','CAT 100','Active','S80'
'K104150','M',46,'12/09/99',13.200000,1,'Pre Pay','CAT 100','Active','ASAD170'
'K104160','M',31,'23/10/99',11.833333,1,'Pre Pay','CAT 100','Active','ASAD170'
'K104170','F',34,'15/12/99',10.066667,1,'Pre Pay','CAT 100','Active','S80'
'K104180','M',32,'23/03/98',31.133333,0,'Pre Pay','CAT 100','Active','S80'
'K104190','F',50,'16/07/99',15.133333,0,'Pre Pay','CAT 100','Active','S80'
'K104200','M',35,'09/04/97',42.733333,11,'Pre Pay','CAT 100','Active','S80'
'K104210','F',38,'19/01/98',33.233333,2,'Pre Pay','CAT 100','Active','S50'
'K104220','F',38,'23/10/98',24.000000,0,'Pre Pay','CAT 100','Active','S80'
'K104230','F',37,'07/06/98',28.600000,1,'Pre Pay','CAT 100','Active','S50'
'K104240','F',27,'04/01/97',45.900000,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104250','F',50,'17/07/99',15.100000,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K104260','F',37,'04/09/97',37.800000,1,'Pre Pay','CAT 100','Active','S80'
'K104270','M',47,'11/01/96',57.866667,2,'Pre Pay','CAT 100','Active','S50'
'K104280','F',51,'01/06/96',53.133333,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104290','M',43,'02/12/98',22.666667,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K104300','F',27,'08/12/99',10.300000,0,'Pre Pay','CAT 100','Active','S50'
'K104310','M',48,'17/10/97',36.366667,2,'Pre Pay','CAT 100','Active','S80'
'K104320','M',26,'19/10/96',48.466667,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104330','M',36,'22/08/96',50.400000,0,'Pre Pay','CAT 100','Active','ASAD170'
'K104340','M',33,'21/03/97',43.366667,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K104350','F',31,'14/04/97',42.566667,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K104360','M',35,'10/07/96',51.833333,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104370','M',66,'13/04/98',30.433333,0,'Pre Pay','CAT 100','Active','S80'
'K104380','F',32,'31/07/99',14.633333,8,'Pre Pay','CAT 100','Active','S80'
'K104390','F',30,'11/08/99',14.266667,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104400','M',31,'17/11/99',11.000000,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K104410','M',37,'18/11/99',10.966667,0,'Pre Pay','CAT 100','Active','S50'
'K104420','F',44,'14/12/98',22.266667,2,'Pre Pay','CAT 100','Active','S80'
'K104430','M',31,'26/09/99',12.733333,0,'Pre Pay','CAT 100','Active','ASAD170'
'K104440','F',38,'08/06/97',40.733333,0,'Pre Pay','CAT 100','Active','S80'
'K104450','M',72,'14/01/97',45.566667,1,'Pre Pay','CAT 100','Active','S50'
'K104460','F',27,'25/10/96',48.266667,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104470','F',36,'26/05/98',29.000000,0,'Pre Pay','CAT 100','Active','S80'
'K104480','M',30,'17/11/99',11.000000,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K104490','M',53,'09/05/99',17.400000,3,'Pre Pay','CAT 100','Active','S80'
'K104500','F',35,'06/01/99',21.500000,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K104510','M',38,'09/11/96',47.766667,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104520','M',28,'11/04/98',30.500000,0,'Pre Pay','CAT 100','Active','ASAD90'
'K104530','M',33,'15/02/96',56.700000,6,'Pre Pay','CAT 100','Churned','ASAD90'
'K104540','M',56,'09/10/98',24.466667,0,'Pre Pay','CAT 100','Active','S50'
'K104550','M',33,'18/11/99',10.966667,3,'Pre Pay','CAT 100','Churned','ASAD90'
'K104560','F',52,'06/03/96',56.033333,0,'Pre Pay','CAT 100','Active','S50'
'K104570','F',27,'24/12/96',46.266667,0,'Pre Pay','CAT 100','Churned','ASAD170'
'K104580','M',52,'01/03/98',31.866667,0,'Pre Pay','CAT 100','Active','S50'
'K104590','M',51,'31/12/98',21.700000,2,'Pre Pay','CAT 100','Active','S80'
'K104600','M',67,'02/05/98',29.800000,1,'Pre Pay','CAT 100','Active','S50'
'K104610','M',38,'18/07/96',51.566667,1,'Pre Pay','CAT 100','Active','S80'
'K104620','M',57,'08/12/96',46.800000,2,'Pre Pay','CAT 100','Churned','S80'
'K104630','F',45,'26/08/99',13.766667,1,'Pre Pay','CAT 100','Active','ASAD170'
'K104640','F',29,'16/02/98',32.300000,2,'Pre Pay','CAT 100','Churned','S80'
'K104650','M',45,'24/02/99',19.866667,1,'Pre Pay','CAT 100','Active','S50'
'K104660','F',31,'10/06/97',40.666667,0,'Pre Pay','CAT 100','Active','S80'
'K104670','M',46,'22/08/97',38.233333,1,'Pre Pay','CAT 100','Active','S50'
'K104680','F',33,'26/05/96',53.333333,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K104690','F',48,'06/11/96',47.866667,1,'Pre Pay','CAT 100','Active','S50'
'K104700','F',27,'15/02/97',44.500000,3,'Pre Pay','CAT 100','Active','S50'
'K104710','F',51,'15/10/99',12.100000,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K104720','M',39,'26/09/98',24.900000,5,'Pre Pay','CAT 100','Active','S80'
'K104730','F',27,'28/12/97',33.966667,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104740','M',30,'11/10/96',48.733333,0,'Pre Pay','CAT 100','Active','S80'
'K104750','F',59,'16/06/98',28.300000,9,'Pre Pay','CAT 100','Churned','ASAD90'
'K104760','M',29,'04/04/97',42.900000,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104770','F',56,'02/12/97',34.833333,8,'Pre Pay','CAT 100','Churned','ASAD90'
'K104780','F',52,'17/10/97',36.366667,1,'Pre Pay','CAT 100','Active','S50'
'K104790','M',53,'06/11/99',11.366667,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K104800','F',34,'15/09/96',49.600000,1,'Pre Pay','CAT 100','Active','S80'
'K104810','M',53,'05/09/99',13.433333,0,'Pre Pay','CAT 100','Active','S80'
'K104820','F',28,'28/05/98',28.933333,1,'Pre Pay','CAT 100','Active','S50'
'K104830','M',63,'07/03/99',19.500000,2,'Pre Pay','CAT 100','Active','S80'
'K104840','M',39,'03/10/99',12.500000,1,'Pre Pay','CAT 100','Active','S80'
'K104850','F',34,'05/07/98',27.666667,1,'Pre Pay','CAT 100','Active','S50'
'K104860','F',45,'17/03/98',31.333333,2,'Pre Pay','CAT 100','Active','S50'
'K104870','M',47,'20/11/98',23.066667,1,'Pre Pay','CAT 100','Active','ASAD170'
'K104880','M',28,'23/12/99',9.800000,6,'Pre Pay','CAT 100','Churned','ASAD90'
'K104890','M',28,'22/11/99',10.833333,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104900','M',46,'10/02/98',32.500000,0,'Pre Pay','CAT 100','Active','S50'
'K104910','M',33,'19/12/99',9.933333,0,'Pre Pay','CAT 100','Active','S80'
'K104920','F',38,'28/04/97',42.100000,8,'Pre Pay','CAT 100','Active','ASAD170'
'K104930','F',40,'01/11/97',35.866667,2,'Pre Pay','CAT 100','Active','ASAD170'
'K104940','M',31,'27/03/97',43.166667,1,'Pre Pay','CAT 100','Active','S50'
'K104950','F',27,'17/06/98',28.266667,0,'Pre Pay','CAT 100','Active','ASAD170'
'K104960','M',30,'28/11/97',34.966667,2,'Pre Pay','CAT 100','Active','S80'
'K104970','M',50,'03/12/99',10.466667,9,'Pre Pay','CAT 100','Active','ASAD170'
'K104980','M',48,'13/01/98',33.433333,1,'Pre Pay','CAT 100','Active','S50'
'K104990','M',41,'31/03/99',18.700000,1,'Pre Pay','CAT 100','Active','S50'
'K105000','M',66,'11/12/98',22.366667,7,'Pre Pay','CAT 100','Churned','ASAD90'
'K105010','M',36,'31/12/96',46.033333,2,'Pre Pay','CAT 100','Active','ASAD170'
'K105020','M',31,'21/05/99',17.000000,8,'Pre Pay','CAT 100','Active','S80'
'K105030','M',72,'13/07/98',27.400000,1,'Pre Pay','CAT 100','Active','S50'
'K105040','F',41,'28/12/96',46.133333,2,'Pre Pay','CAT 100','Active','ASAD170'
'K105050','F',40,'06/10/99',12.400000,4,'Pre Pay','CAT 100','Active','S80'
'K105060','M',52,'13/11/99',11.133333,6,'Pre Pay','CAT 100','Active','ASAD170'
'K105070','F',47,'08/09/99',13.333333,0,'Pre Pay','CAT 100','Active','S50'
'K105080','F',32,'15/03/98',31.400000,10,'Pre Pay','CAT 100','Churned','ASAD90'
'K105090','M',37,'27/08/97',38.066667,1,'Pre Pay','CAT 100','Churned','S80'
'K105100','M',65,'28/06/99',15.733333,2,'Pre Pay','CAT 100','Active','S50'
'K105110','F',31,'08/06/99',16.400000,0,'Pre Pay','CAT 100','Active','ASAD90'
'K105120','F',41,'25/10/98',23.933333,2,'Pre Pay','CAT 100','Active','S50'
'K105130','F',32,'28/11/97',34.966667,2,'Pre Pay','CAT 100','Active','S50'
'K105140','F',27,'21/08/96',50.433333,8,'Pre Pay','CAT 100','Active','S80'
'K105150','F',37,'19/08/99',14.000000,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105160','M',44,'05/10/98',24.600000,1,'Pre Pay','CAT 100','Active','S50'
'K105170','M',32,'01/10/96',49.066667,2,'Pre Pay','CAT 100','Active','S80'
'K105180','M',35,'03/05/97',41.933333,0,'Pre Pay','CAT 100','Active','S80'
'K105190','M',33,'08/03/99',19.466667,1,'Pre Pay','CAT 100','Active','ASAD170'
'K105200','F',35,'23/10/98',24.000000,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K105210','F',44,'02/05/98',29.800000,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105220','M',34,'23/08/99',13.866667,3,'Pre Pay','CAT 100','Active','ASAD170'
'K105230','F',55,'22/05/98',29.133333,10,'Pre Pay','CAT 100','Churned','ASAD90'
'K105240','F',33,'24/02/99',19.866667,1,'Pre Pay','CAT 100','Active','S80'
'K105250','M',46,'18/10/99',12.000000,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K105260','M',30,'28/10/99',11.666667,1,'Pre Pay','CAT 100','Active','S80'
'K105270','F',54,'15/11/96',47.566667,1,'Pre Pay','CAT 100','Active','ASAD170'
'K105280','M',31,'15/01/96',57.733333,0,'Pre Pay','CAT 100','Churned','S80'
'K105290','M',32,'25/10/96',48.266667,0,'Pre Pay','CAT 100','Active','S50'
'K105300','M',44,'11/11/98',23.366667,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K105310','M',40,'03/07/98',27.733333,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105320','M',27,'18/02/97',44.400000,0,'Pre Pay','CAT 100','Active','S80'
'K105330','F',42,'24/09/97',37.133333,2,'Pre Pay','CAT 100','Active','S50'
'K105340','M',49,'21/09/98',25.066667,2,'Pre Pay','CAT 100','Active','S80'
'K105350','F',32,'15/07/99',15.166667,2,'Pre Pay','CAT 100','Active','ASAD170'
'K105360','F',36,'05/11/98',23.566667,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105370','M',30,'05/10/96',48.933333,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105380','M',54,'02/05/99',17.633333,2,'Pre Pay','CAT 100','Active','ASAD170'
'K105390','F',51,'23/10/97',36.166667,7,'Pre Pay','CAT 100','Active','ASAD170'
'K105400','M',61,'13/08/96',50.700000,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K105410','F',36,'07/02/98',32.600000,0,'Pre Pay','CAT 100','Active','S80'
'K105420','M',27,'26/03/99',18.866667,0,'Pre Pay','CAT 100','Active','ASAD170'
'K105430','F',34,'09/06/98',28.533333,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K105440','F',26,'07/01/99',21.466667,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K105450','F',35,'27/07/98',26.933333,9,'Pre Pay','CAT 100','Active','ASAD170'
'K105460','M',39,'04/03/99',19.600000,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105470','F',60,'25/11/97',35.066667,2,'Pre Pay','CAT 100','Active','S80'
'K105480','F',52,'21/04/99',18.000000,0,'Pre Pay','CAT 100','Active','ASAD170'
'K105490','F',42,'03/10/96',49.000000,6,'Pre Pay','CAT 100','Active','S80'
'K105500','F',52,'23/05/99',16.933333,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105510','F',38,'04/02/96',57.066667,0,'Pre Pay','CAT 100','Active','S80'
'K105520','F',64,'08/08/97',38.700000,1,'Pre Pay','CAT 100','Active','ASAD170'
'K105530','M',51,'20/09/96',49.433333,3,'Pre Pay','CAT 100','Active','S80'
'K105540','M',26,'18/09/98',25.166667,9,'Pre Pay','CAT 100','Active','S50'
'K105550','F',34,'14/12/99',10.100000,0,'Pre Pay','CAT 100','Active','S80'
'K105560','M',30,'21/10/99',11.900000,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K105570','F',65,'28/05/98',28.933333,6,'Pre Pay','CAT 100','Active','S50'
'K105580','F',37,'03/12/96',46.966667,2,'Pre Pay','CAT 100','Active','S80'
'K105590','M',34,'18/04/98',30.266667,0,'Pre Pay','CAT 100','Active','ASAD170'
'K105600','F',29,'06/02/96',57.000000,2,'Pre Pay','CAT 100','Active','S80'
'K105610','M',29,'08/01/97',45.766667,1,'Pre Pay','CAT 100','Active','S50'
'K105620','F',43,'10/11/99',11.233333,2,'Pre Pay','CAT 100','Active','S50'
'K105630','F',60,'04/06/99',16.533333,1,'Pre Pay','CAT 100','Active','S80'
'K105640','M',46,'13/10/97',36.500000,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K105650','F',30,'19/09/98',25.133333,0,'Pre Pay','CAT 100','Active','S50'
'K105660','M',48,'20/03/98',31.233333,11,'Pre Pay','CAT 100','Churned','ASAD90'
'K105670','M',42,'08/05/96',53.933333,0,'Pre Pay','CAT 100','Active','ASAD170'
'K105680','M',31,'31/12/96',46.033333,0,'Pre Pay','CAT 100','Churned','ASAD90'
'K105690','M',36,'07/10/98',24.533333,1,'Pre Pay','CAT 100','Active','ASAD170'
'K105700','M',33,'25/09/97',37.100000,2,'Pre Pay','CAT 100','Active','ASAD170'
'K105710','F',70,'23/04/99',17.933333,8,'Pre Pay','CAT 100','Churned','ASAD90'
'K105720','F',28,'10/01/98',33.533333,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105730','M',45,'03/12/98',22.633333,7,'Pre Pay','CAT 100','Churned','ASAD90'
'K105740','M',26,'27/06/97',40.100000,1,'Pre Pay','CAT 100','Churned','ASAD90'
'K105750','M',38,'04/04/97',42.900000,1,'Pre Pay','CAT 100','Active','S80'
'K105760','F',38,'25/07/98',27.000000,0,'Pre Pay','CAT 100','Active','S80'
'K105770','F',49,'08/02/97',44.733333,2,'Pre Pay','CAT 100','Active','S80'
'K105780','M',32,'31/01/98',32.833333,2,'Pre Pay','CAT 100','Churned','ASAD90'
'K105790','M',37,'26/10/97',36.066667,1,'Pre Pay','CAT 100','Active','S80'
