Customer_ID,Product_01,Product_02,Product_03,Product_04,Product_05,Product_06,Product_07,Product_08,Product_09,Product_10,Product_11,Product_12
K105560,F,F,F,F,T,T,F,F,T,T,F,F
K105570,F,F,F,T,F,F,F,T,T,T,F,F
K105580,T,T,T,T,T,F,F,T,T,T,F,T
K105590,T,T,F,F,F,F,F,F,F,F,T,T
K105600,F,T,F,T,F,F,F,F,F,F,F,F
K105610,T,T,T,T,F,F,F,F,F,F,F,F
K105620,T,F,T,T,T,F,F,F,F,F,F,F
K105630,F,F,F,F,F,F,F,T,T,T,T,T
K105640,T,F,F,F,F,F,F,T,T,T,F,F
K105650,T,T,T,T,F,F,F,T,T,T,F,F
K105660,T,T,T,T,F,F,F,F,F,F,F,F
K105670,T,F,T,T,F,F,F,F,F,F,F,F
K105680,T,F,F,F,F,F,F,T,T,T,F,F
K105690,T,T,T,T,F,F,F,F,F,F,F,F
K105700,T,F,T,T,T,T,T,F,T,F,F,F
K105710,T,T,T,T,T,F,F,F,F,F,F,F
K105720,F,F,F,F,F,F,F,T,T,T,F,T
K105730,T,F,F,T,T,T,F,F,T,T,T,T
K105740,T,F,F,F,F,F,T,T,T,T,F,F
K105750,T,T,F,F,F,F,F,F,F,F,F,F
K105760,T,T,T,F,F,F,F,T,T,T,T,T
K105770,F,T,T,F,T,F,F,F,T,F,T,T
K105780,F,F,F,F,F,F,F,T,T,T,T,F
K105790,T,T,T,T,F,F,F,F,F,T,F,F
K105800,T,F,T,T,F,F,F,F,F,F,T,F
K105810,T,T,T,T,F,T,T,F,F,F,F,T
K105820,T,F,T,T,F,F,F,F,F,F,F,F
K105830,T,T,T,T,F,T,F,T,T,T,F,F
K105840,T,T,T,T,F,F,F,T,F,F,F,F
K105850,T,T,T,T,F,F,T,F,T,F,F,T
K105860,T,F,F,T,F,T,T,F,F,T,T,T
K105870,F,F,F,F,F,F,F,T,T,T,F,F
K105880,T,F,T,T,F,T,F,F,F,F,F,T
K105890,T,T,T,T,F,F,F,F,F,F,F,F
K105900,T,T,F,T,F,F,F,F,F,F,F,F
K105910,T,T,T,T,F,F,F,F,F,F,F,F
K105920,T,F,T,T,T,T,T,T,T,T,F,F
K105930,F,T,T,T,F,F,F,T,T,T,F,F
K105940,T,T,T,T,F,F,F,F,F,F,F,F
K105950,F,F,F,F,T,F,F,T,T,T,T,T
K105960,T,F,T,T,F,F,F,F,F,F,F,F
K105970,F,T,T,T,F,F,F,F,F,F,F,F
K105980,T,T,T,T,F,F,F,F,T,F,F,F
K105990,F,T,T,F,F,F,F,T,F,T,F,T
K106000,T,T,T,T,T,T,T,F,F,F,F,F
K106010,F,F,F,F,T,T,T,F,T,T,F,T
K106020,T,T,T,F,F,T,T,F,F,F,F,F
K106030,F,F,F,F,F,F,F,F,T,T,F,F
K106040,F,F,F,F,T,T,T,T,T,T,T,T
K106050,F,F,T,T,T,T,F,T,T,T,T,F
K106060,T,T,T,T,T,F,F,T,F,F,F,F
K106070,F,F,F,F,F,F,F,F,T,T,F,F
K106080,T,T,T,T,F,F,F,F,F,F,F,F
K106090,F,T,T,T,F,F,F,F,F,F,F,F
K106100,F,F,F,T,F,F,F,F,T,T,F,F
K106110,T,T,T,F,T,T,T,F,F,F,T,T
K106120,T,T,T,T,F,F,F,F,F,F,F,F
K106130,F,F,F,F,F,F,F,T,T,T,T,T
K106140,F,F,F,F,T,F,T,T,T,F,F,F
K106150,F,F,F,F,F,F,F,T,T,T,F,F
K106160,T,T,T,T,F,F,F,F,F,F,F,F
K106170,T,T,T,T,F,F,F,T,F,T,F,T
K106180,T,T,T,T,F,F,F,T,T,F,F,T
K106190,T,T,T,F,T,F,T,F,F,F,T,T
K106200,T,T,T,F,T,T,F,F,F,F,F,T
K106210,T,F,T,T,T,T,F,F,F,F,F,T
K106220,T,T,T,T,T,T,T,T,F,T,T,T
K106230,T,T,T,T,F,F,F,F,F,F,F,F
K106240,T,T,T,F,F,F,T,F,F,F,F,F
K106250,T,T,T,T,T,T,T,F,F,F,F,F
K106260,F,F,F,F,F,F,F,T,T,T,F,F
K106270,T,T,T,T,F,F,F,F,F,F,F,F
K106280,F,T,T,T,F,F,F,F,F,F,F,F
K106290,F,T,T,T,T,T,T,F,F,F,F,F
K106300,T,F,F,T,T,T,T,T,F,T,F,T
K106310,F,T,T,F,F,F,F,F,T,T,T,T
K106320,T,T,T,T,T,T,T,F,F,F,F,F
K106330,T,T,T,T,F,F,F,F,F,F,F,F
K106340,T,T,T,F,F,F,F,T,F,F,F,F
K106350,T,T,F,T,F,T,F,F,F,F,F,F
K106360,T,T,T,T,F,T,F,T,T,T,F,T
K106370,T,F,T,T,F,F,F,F,F,F,F,F
K106380,T,F,T,T,F,F,F,F,F,F,T,F
K106390,T,T,T,T,T,T,T,F,F,F,T,F
K106400,T,F,T,F,T,T,T,T,T,F,F,F
K106410,F,T,T,F,F,F,F,T,T,T,F,F
K106420,T,T,T,T,F,F,F,T,T,T,F,F
K106430,T,T,T,T,F,F,F,F,F,F,F,F
K106440,F,T,T,T,T,T,F,F,F,F,F,F
K106450,F,F,F,F,F,F,F,T,T,T,F,F
K106460,F,T,T,T,F,F,F,F,F,F,F,T
K106470,T,F,T,T,T,T,T,F,F,F,F,F
K106480,F,F,F,F,T,T,F,T,T,T,F,F
K106490,T,T,T,T,F,F,F,F,F,F,F,F
K106500,T,F,T,T,T,F,T,F,F,F,F,F
K106510,T,T,T,T,F,F,F,T,F,T,T,T
K106520,T,T,T,F,F,F,F,T,F,T,T,T
K106530,T,T,T,T,F,F,F,F,F,F,F,F
K106540,T,T,F,T,F,F,F,F,F,F,F,F
K106550,T,T,T,T,F,F,T,F,F,F,F,F
K106560,T,T,F,T,F,F,F,F,F,F,F,F
K106570,T,F,F,T,T,T,T,F,F,F,F,F
K106580,T,T,F,T,F,F,F,F,T,F,F,F
K106590,F,T,T,T,F,F,F,F,F,F,F,F
K106600,T,T,T,T,F,F,T,T,T,T,F,F
K106610,T,T,T,F,T,T,T,F,F,F,T,T
K106620,F,F,T,F,F,F,F,F,T,T,F,F
K106630,F,F,F,F,F,F,F,T,T,T,F,T
K106640,T,T,F,T,T,T,T,F,F,F,F,F
K106650,F,F,T,F,F,F,F,T,T,T,T,T
K106660,F,F,T,T,F,F,F,F,F,F,F,F
K106670,T,T,T,T,F,F,F,T,T,F,F,F
K106680,T,F,F,F,F,F,F,T,T,T,F,T
K106690,F,F,F,F,F,F,F,T,T,T,F,T
K106700,F,T,T,T,F,F,F,F,F,T,F,T
K106710,T,T,T,T,T,F,F,T,T,T,F,F
K106720,T,F,T,T,F,F,F,F,F,F,F,F
K106730,F,F,F,F,F,F,F,T,T,T,F,T
K106740,T,T,T,T,F,F,F,F,F,F,F,F
K106750,T,T,T,T,F,F,F,F,F,F,T,F
K106760,F,T,F,T,F,F,F,T,T,T,F,F
K106770,T,T,T,T,F,F,F,F,F,F,F,F
K106780,T,T,T,T,F,F,F,T,T,T,F,F
K106790,T,T,T,T,F,F,F,F,F,F,F,F
K106800,T,T,T,T,F,F,F,F,F,F,T,T
K106810,T,F,T,T,F,F,F,T,T,T,T,F
K106820,F,T,T,T,F,F,F,F,F,F,F,F
K106830,T,F,T,T,F,F,F,F,F,F,T,F
K106840,T,T,T,T,T,F,T,F,F,F,F,F
K106850,T,T,T,F,F,F,F,F,F,F,T,T
K106860,T,T,T,T,F,T,F,F,F,F,T,T
K106870,F,T,T,T,F,F,F,T,T,T,F,F
K106880,T,T,T,T,F,F,F,T,F,T,F,F
K106890,T,T,T,T,F,F,T,F,F,F,T,F
K106900,F,F,F,F,F,T,F,T,T,T,F,F
K106910,F,F,F,F,T,T,T,F,T,T,F,F
K106920,F,F,F,F,F,F,F,T,F,T,T,T
K106930,T,T,T,T,T,F,F,F,F,F,F,F
K106940,T,T,T,T,F,F,F,F,F,F,F,F
K106950,T,T,F,T,F,F,F,F,F,F,F,F
K106960,F,F,F,F,T,T,T,F,T,T,F,F
K106970,T,T,F,F,F,T,F,T,T,T,F,F
K106980,F,F,F,F,F,F,F,T,T,T,T,T
K106990,T,T,F,T,T,T,F,T,F,T,F,F
K107000,F,F,F,F,F,F,F,T,T,T,F,F
K107010,F,T,T,T,F,F,F,F,F,F,F,F
K107020,F,F,F,F,F,F,F,T,T,T,F,F
K107030,T,T,T,T,F,T,F,F,F,F,F,F
K107040,T,T,T,T,F,F,F,T,T,T,F,F
K107050,T,F,T,T,F,F,F,F,F,F,T,T
K107060,T,T,T,T,F,F,F,F,F,F,F,F
K107070,F,T,F,T,T,T,T,T,T,T,F,F
K107080,F,F,F,F,F,F,F,T,T,T,F,F
K107090,T,T,T,T,T,F,T,F,F,F,T,F
K107100,F,T,T,T,F,F,F,T,T,T,F,F
K107110,T,T,T,T,F,F,T,F,F,F,T,T
K107120,F,T,T,T,F,T,T,T,T,F,F,F
K107130,F,F,F,F,T,T,T,T,T,T,T,F
K107140,F,F,F,F,F,F,F,F,T,T,F,F
K107150,T,T,T,T,F,F,F,T,T,F,F,T
K107160,T,T,T,T,F,F,F,F,F,F,T,T
K107170,F,F,F,T,T,T,T,T,T,T,F,F
K107180,F,F,F,F,F,T,T,T,T,T,T,F
K107190,F,F,F,F,F,F,F,F,T,T,F,F
K107200,T,T,T,T,F,F,F,F,T,F,F,F
K107210,F,T,F,F,T,F,T,F,F,F,T,T
K107220,T,T,T,T,F,F,F,T,T,T,F,F
K107230,T,T,T,T,F,F,F,F,T,F,F,F
K107240,F,F,T,F,T,F,T,T,T,T,T,F
K107250,T,F,T,T,F,F,T,F,F,F,F,F
K107260,T,T,T,F,F,T,F,F,F,F,F,F
K107270,F,T,T,F,F,F,F,T,T,T,F,F
K107280,T,T,T,F,F,F,F,F,F,F,F,F
K107290,T,T,T,T,F,F,F,F,F,F,F,F
K107300,F,T,T,T,F,F,T,T,T,T,T,T
K107310,T,T,T,T,T,T,T,F,F,F,F,F
K107320,T,T,T,T,F,F,F,F,T,F,F,T
K107330,T,T,T,T,F,T,T,F,F,F,F,T
K107340,F,F,F,F,F,F,F,T,T,T,F,F
K107350,F,F,F,F,F,F,F,T,T,T,F,F
K107360,F,F,F,T,F,F,F,T,T,T,F,F
K107370,T,F,T,T,T,T,T,F,F,F,F,F
K107380,T,T,T,F,T,T,T,T,T,T,F,F
K107390,T,T,T,F,F,T,F,F,F,F,F,F
K107400,F,F,T,F,T,T,T,T,T,T,F,F
K107410,F,F,F,F,F,F,F,T,T,T,F,T
K107420,T,T,T,T,T,F,T,F,F,F,F,T
K107430,T,T,T,T,F,F,F,F,F,F,T,T
K107440,F,F,F,T,F,F,F,F,F,F,F,F
K107450,T,T,T,T,F,F,F,F,F,F,T,T
K107460,T,T,F,T,F,F,F,F,F,F,F,F
K107470,F,T,F,F,T,F,F,T,T,T,T,T
K107480,T,T,T,T,F,F,F,T,F,T,T,T
K107490,F,T,T,F,F,T,T,T,T,T,T,F
K107500,T,T,T,T,T,F,F,F,F,F,F,F
K107510,F,T,T,T,F,F,F,F,F,F,F,F
K107520,T,T,T,T,F,F,F,F,F,F,F,F
K107530,F,F,F,F,T,T,T,F,T,T,F,F
K107540,F,T,T,T,T,F,T,F,F,F,F,F
K107550,F,F,F,F,F,F,F,T,T,T,F,F
K107560,F,F,F,F,F,F,F,F,T,T,T,T
K107570,T,T,T,T,T,F,F,F,F,F,F,F
K107580,F,T,T,T,F,F,F,T,F,T,F,F
K107590,T,T,T,T,F,F,F,T,F,F,F,F
K107600,F,F,F,F,T,T,T,T,T,T,F,F
K107610,F,T,T,T,T,T,T,T,T,F,F,F
K107620,T,T,T,T,F,F,F,T,F,F,F,F
K107630,F,F,T,F,F,F,F,F,T,T,F,F
K107640,T,T,T,F,F,F,F,F,F,F,T,T
K107650,T,T,T,T,F,F,F,T,T,T,F,F
K107660,F,T,F,F,F,F,F,T,T,T,F,F
K107670,T,T,T,T,F,F,F,F,F,F,F,F
K107680,T,T,F,T,T,F,F,F,F,F,F,T
K107690,F,F,F,F,F,T,T,T,F,T,T,F
K107700,F,F,F,F,F,F,F,T,T,T,F,F
K107710,T,T,T,F,F,T,T,F,F,F,F,T
K107720,F,F,F,F,F,F,T,T,T,T,T,T
K107730,F,T,T,T,F,F,F,F,F,F,T,T
K107740,F,T,F,T,F,F,F,T,T,T,F,F
K107750,F,F,F,F,F,F,F,T,T,T,F,F
K107760,T,T,T,T,F,F,F,F,F,F,T,F
K107770,T,T,T,T,T,T,F,T,T,T,F,F
K107780,T,T,F,T,T,T,F,F,F,F,T,T
K107790,F,F,F,F,T,F,F,T,T,T,F,F
K107800,T,F,T,F,F,F,F,F,T,T,T,T
K107810,T,T,T,T,F,T,F,T,T,T,F,F
K107820,T,F,T,T,F,T,F,F,F,F,T,T
K107830,T,T,F,T,F,F,F,F,F,T,F,F
K107840,F,T,T,T,T,T,T,F,F,F,T,F
K107850,F,T,F,T,F,F,F,T,T,T,F,F
K107860,T,F,T,T,F,F,F,F,T,T,F,F
K107870,T,T,T,T,F,F,F,T,T,T,T,T
K107880,T,F,T,T,T,T,T,T,T,T,T,T
K107890,T,F,F,F,F,F,F,F,T,F,F,T
K107900,T,T,T,T,F,F,F,F,F,F,T,F
K107910,F,F,F,F,F,F,F,T,T,T,F,F
K107920,T,T,T,T,F,F,F,F,F,F,F,F
K107930,T,T,T,T,T,T,T,F,F,F,F,F
K107940,T,T,T,T,T,T,T,T,F,T,F,F
K107950,F,F,F,F,F,F,F,T,T,T,T,T
K107960,T,T,F,T,F,F,F,F,F,F,F,F
K107970,F,T,T,T,T,T,T,F,F,F,F,F
K107980,T,T,T,T,F,F,F,F,F,F,F,F
K107990,T,F,T,T,F,F,F,T,T,F,T,T
K108000,T,T,T,T,F,F,F,T,T,T,F,F
K108010,F,F,T,F,T,T,T,T,T,T,F,F
K108020,F,F,F,F,T,T,T,T,T,T,F,F
K108030,T,T,T,F,F,F,F,T,F,T,F,F
K108040,T,T,T,T,F,T,F,F,F,F,F,F
K108050,F,F,F,F,T,T,T,T,T,T,F,F
K108060,F,F,F,F,F,F,F,F,T,T,T,F
K108070,T,T,T,F,F,F,F,F,F,F,F,F
K108080,F,F,F,F,T,T,T,T,T,T,F,F
K108090,T,T,T,T,F,F,F,T,T,T,T,F
K108100,T,T,T,F,F,F,F,F,F,F,F,F
K108110,F,F,F,F,F,F,F,T,T,T,F,F
K108120,T,T,F,T,F,F,F,F,F,F,F,T
K108130,T,T,F,T,F,F,F,F,F,F,T,T
K108140,T,T,T,T,F,F,F,T,F,T,F,F
K108150,F,F,F,F,F,F,F,T,F,T,T,F
K108160,F,F,F,T,F,F,F,T,T,T,F,F
K108170,T,T,T,F,F,F,F,T,T,T,T,F
K108180,T,T,F,T,F,F,F,F,F,F,F,F
K108190,T,T,T,T,F,F,F,T,F,F,F,F
K108200,F,F,F,F,F,T,T,F,T,T,T,F
K108210,T,T,T,T,F,F,F,T,T,T,T,F
K108220,T,T,T,T,F,F,F,F,F,F,F,F
K108230,T,T,F,T,F,T,T,F,F,F,F,F
K108240,F,T,F,T,F,F,F,T,F,T,F,F
K108250,T,T,T,T,F,F,F,F,F,F,F,T
K108260,F,F,F,F,F,F,F,T,T,T,T,T
K108270,F,F,F,F,T,F,F,T,F,T,F,T
K108280,T,T,T,T,T,T,F,F,F,F,F,F
K108290,T,F,T,T,T,T,F,T,F,T,F,F
K108300,T,T,F,F,F,F,F,F,F,F,T,T
K108310,T,T,T,T,F,F,F,F,F,F,F,F
K108320,F,T,F,F,T,T,T,F,T,T,F,F
K108330,T,T,T,F,F,F,F,T,T,T,F,F
K108340,T,T,T,T,T,T,T,F,F,F,F,F
K108350,F,F,F,F,T,T,T,T,T,T,F,F
K108360,T,T,F,T,F,F,F,F,F,F,F,F
K108370,T,F,F,F,T,F,F,T,T,T,F,F
K108380,F,F,F,F,T,T,T,T,T,T,F,F
K108390,T,T,T,T,F,F,F,F,F,T,F,F
K108400,T,F,T,T,F,F,F,T,F,T,F,F
K108410,F,T,T,T,F,F,F,T,F,F,F,F
K108420,T,F,T,T,F,F,F,F,T,T,F,T
K108430,T,T,T,F,F,F,F,F,F,F,T,F
K108440,T,T,T,T,F,F,F,F,F,F,F,F
K108450,T,T,F,T,F,T,T,F,F,F,F,F
K108460,T,F,F,F,F,T,T,T,T,T,T,F
K108470,T,T,T,T,F,T,T,F,F,F,F,F
K108480,F,F,F,F,T,T,T,T,T,T,F,F
K108490,F,T,T,T,F,T,F,T,F,F,T,T
K108500,F,F,F,F,F,F,F,T,T,T,T,T
K108510,F,T,T,T,F,F,F,T,F,F,F,T
K108520,F,F,F,F,F,T,F,T,T,T,F,T
K108530,T,T,F,T,F,F,F,F,F,F,T,T
K108540,T,T,T,T,F,F,F,F,F,F,T,T
K108550,T,T,T,T,F,F,F,T,T,T,T,T
K108560,T,F,T,T,T,T,F,F,F,F,T,T
K108570,T,T,F,T,T,F,F,T,F,F,F,F
K108580,T,T,T,T,F,F,F,F,F,F,F,F
K108590,T,T,F,T,F,F,F,F,F,F,F,F
K108600,T,T,T,T,F,T,F,F,F,F,T,T
K108610,F,F,T,F,F,F,F,T,T,T,T,T
K108620,F,F,F,F,T,T,F,F,T,T,F,F
K108630,T,T,T,T,T,T,T,T,T,T,F,F
K108640,T,T,T,F,T,T,T,F,F,F,F,F
K108650,F,F,F,F,F,F,T,T,T,T,F,F
K108660,F,T,T,T,T,T,T,F,F,F,F,F
K108670,F,F,F,F,F,F,F,T,T,T,F,F
K108680,F,F,F,F,F,T,F,T,T,T,F,F
K108690,F,T,T,T,F,T,F,F,T,T,F,F
K108700,F,F,F,T,F,F,F,T,T,T,F,F
K108710,F,T,T,T,T,T,F,T,F,T,F,F
K108720,T,T,T,T,F,T,T,T,F,F,F,F
K108730,F,T,T,F,F,F,F,T,F,T,T,T
K108740,T,T,F,T,F,F,F,F,F,F,T,T
K108750,F,T,T,T,F,F,F,T,F,F,T,T
K108760,F,F,F,F,T,F,T,T,T,F,T,F
K108770,T,T,T,T,F,F,F,F,F,F,F,F
K108780,T,T,T,T,T,F,F,F,F,F,F,T
K108790,T,T,T,F,T,F,F,F,F,F,T,T
K108800,T,T,F,T,T,T,T,F,F,F,T,T
K108810,F,F,F,F,F,F,F,T,T,T,F,F
K108820,T,T,F,T,F,F,F,F,F,F,F,F
K108830,F,T,T,T,T,T,T,T,T,T,F,F
K108840,T,T,T,T,F,F,F,T,T,F,F,F
K108850,T,T,T,T,T,T,T,F,F,F,T,T
K108860,F,F,F,F,F,F,F,T,T,T,F,F
K108870,T,T,T,T,T,T,T,F,F,F,F,F
K108880,F,T,T,T,F,F,F,F,F,F,F,F
K108890,T,T,T,F,F,F,F,F,F,F,F,T
K108900,T,T,T,F,F,T,F,F,F,F,F,F
K108910,F,F,T,F,F,F,F,T,T,T,T,F
K108920,F,F,F,F,F,F,F,T,T,T,T,T
K108930,T,T,T,T,F,F,F,T,T,T,F,F
K108940,T,T,T,T,F,T,F,F,F,F,F,F
K108950,T,T,T,T,F,F,F,F,T,T,F,T
K108960,F,T,F,T,F,F,F,F,F,F,F,F
K108970,F,F,F,F,F,F,F,F,T,T,F,F
K108980,T,T,T,T,F,T,T,F,F,F,F,F
K108990,F,F,F,F,F,F,F,T,T,T,T,F
K109000,T,T,T,T,T,F,T,T,F,T,T,F
K109010,F,T,T,T,T,T,T,F,F,F,T,T
K109020,F,F,T,T,F,F,F,T,T,T,F,T
K109030,F,F,F,F,F,F,F,T,T,T,F,F
K109040,T,T,F,T,T,F,T,F,F,F,F,F
K109050,F,F,F,F,F,F,F,F,T,T,F,F
K109060,F,F,F,F,F,F,F,T,T,T,T,T
K109070,F,F,F,F,F,F,F,F,T,T,F,F
K109080,T,F,T,T,F,F,F,T,T,T,F,F
K109090,T,T,T,T,F,F,F,T,F,T,F,F
K109100,F,F,F,F,F,F,F,T,F,T,F,F
K109110,T,T,T,T,F,T,F,F,F,F,F,F
K109120,F,T,T,T,F,T,F,F,F,F,F,F
K109130,T,T,T,F,F,F,F,F,F,F,F,F
K109140,T,F,F,F,F,F,F,T,T,T,F,F
K109150,F,F,F,F,F,F,F,T,T,T,T,T
K109160,T,T,T,T,F,F,T,T,T,F,F,F
K109170,T,T,T,T,T,F,F,F,F,F,T,T
K109180,F,F,F,F,T,T,F,T,T,T,F,F
K109190,T,F,F,T,F,F,F,T,T,T,F,F
K109200,F,F,F,F,F,T,F,F,T,T,F,F
K109210,F,F,T,F,F,F,F,T,T,T,T,T
K109220,T,T,T,T,F,F,F,F,T,F,T,T
K109230,T,F,F,T,T,F,F,T,T,T,F,F
K109240,F,F,F,F,T,F,T,F,T,T,F,F
K109250,F,F,F,F,T,F,F,T,F,T,F,F
K109260,T,F,T,T,F,F,F,F,T,T,F,F
K109270,F,F,F,F,T,T,T,T,T,T,T,T
K109280,T,T,T,T,F,F,T,F,F,F,F,F
K109290,T,T,T,T,T,T,T,F,F,F,F,F
K109300,T,T,T,T,F,F,F,T,F,F,F,F
K109310,T,T,T,T,F,F,F,T,T,T,T,T
K109320,T,T,T,T,F,F,F,F,F,F,F,F
K109330,T,T,T,T,F,T,T,F,F,F,T,T
K109340,F,F,F,F,F,F,F,T,F,T,F,F
K109350,T,T,T,T,F,T,T,F,T,F,F,F
K109360,T,T,F,F,T,F,T,T,F,T,T,F
K109370,F,F,F,F,F,F,F,T,T,T,F,F
K109380,T,T,T,F,F,F,F,F,F,F,F,F
K109390,F,F,F,F,F,F,F,F,T,T,F,F
K109400,T,T,T,T,T,T,T,F,F,T,F,F
K109410,T,T,T,T,F,F,F,T,F,F,F,F
K109420,F,F,T,T,F,F,F,T,T,T,F,F
K109430,T,T,T,T,T,F,F,F,F,F,F,F
K109440,T,T,T,T,T,T,T,F,F,T,F,F
K109450,T,T,T,T,F,F,F,F,F,F,F,F
K109460,T,T,T,T,T,F,F,F,F,F,T,F
K109470,T,T,T,T,F,F,F,F,F,F,F,F
K109480,F,F,F,F,F,F,F,T,T,T,T,F
K109490,T,T,T,F,F,F,F,F,F,F,F,T
K109500,T,T,T,T,F,F,F,T,T,T,F,F
K109510,T,T,T,T,T,T,F,T,F,T,F,F
K109520,F,F,F,F,F,F,F,T,F,T,T,T
K109530,T,T,T,T,F,F,F,F,F,T,F,F
K109540,F,T,T,T,T,T,T,F,F,F,F,F
K109550,F,T,F,F,F,F,F,F,T,T,F,F
K109560,T,F,T,T,F,F,F,F,F,F,F,F
K109570,T,T,T,T,F,F,F,F,F,F,F,T
K109580,T,T,F,T,F,F,F,T,T,T,F,F
K109590,T,T,T,T,F,F,F,F,T,F,F,F
K109600,T,T,T,T,T,F,F,F,F,F,F,F
K109610,F,F,F,F,F,F,F,T,T,T,F,T
K109620,T,T,T,T,F,F,F,F,F,F,F,T
K109630,T,T,T,F,T,T,T,F,F,F,T,F
K109640,F,F,F,F,F,F,T,T,T,T,F,F
K109650,T,T,T,T,F,F,F,F,F,F,F,F
K109660,F,F,F,F,T,T,T,T,F,T,F,F
K109670,F,F,F,F,F,F,F,T,T,T,T,T
K109680,T,T,T,T,F,F,F,T,F,F,F,F
K109690,T,T,T,T,F,T,T,F,F,T,T,F
K109700,F,F,F,F,F,F,T,T,T,T,F,F
K109710,T,F,T,T,T,T,F,F,F,F,F,F
K109720,T,T,T,T,F,T,T,F,F,F,F,F
K109730,F,F,F,F,F,F,F,T,T,T,T,T
K109740,T,T,T,F,F,F,F,F,F,F,F,F
K109750,T,T,T,F,T,T,T,F,T,F,F,F
K109760,F,F,T,F,F,F,F,T,T,T,F,F
K109770,T,T,T,T,F,F,F,F,F,F,F,F
K109780,F,F,F,F,F,F,F,T,T,T,F,F
K109790,F,F,F,F,F,F,F,T,T,T,T,T
K109800,F,T,T,T,F,F,F,F,F,F,F,F
K109810,F,F,F,F,F,T,T,T,T,T,F,F
K109820,F,F,F,F,F,F,F,F,T,T,F,F
K109830,F,F,T,F,F,F,F,T,T,T,F,F
K109840,F,F,F,F,T,F,T,F,T,T,F,F
K109850,T,F,T,T,T,T,T,F,F,F,F,F
K109860,T,T,T,T,F,F,T,F,F,F,F,T
K109870,F,F,F,F,F,F,F,T,T,T,F,F
K109880,T,T,T,F,T,T,T,F,F,F,T,T
K109890,F,T,T,F,F,T,F,T,T,T,F,F
K109900,F,F,F,F,F,F,F,F,T,T,F,F
K109910,F,F,F,F,T,T,T,T,T,T,F,F
K109920,T,T,T,T,F,F,F,F,F,F,F,T
K109930,F,T,T,T,F,F,F,F,F,F,T,T
K109940,T,T,F,T,F,F,F,F,F,F,T,T
K109950,T,T,F,F,F,F,F,T,T,T,F,F
K109960,T,T,T,T,F,F,F,F,F,F,T,F
K109970,F,F,F,F,F,F,F,F,T,T,F,T
K109980,F,F,F,F,F,F,F,F,T,T,F,F
K109990,T,T,T,T,F,F,F,T,T,F,F,F
K110000,T,T,T,T,F,F,T,F,T,F,T,T
K110010,T,T,T,T,F,F,F,T,F,T,F,F
K110020,F,T,T,T,T,T,F,T,T,T,F,F
K110030,T,T,T,T,T,T,T,F,F,F,T,T
K110040,T,T,T,T,T,T,T,F,F,F,F,F
K110050,F,F,F,F,F,F,F,T,T,T,F,F
K110060,F,F,F,F,T,T,T,T,T,T,F,F
K110070,F,T,T,T,F,T,T,F,F,F,T,F
K110080,T,T,F,F,F,F,F,F,F,F,F,F
K110090,F,F,T,F,F,F,F,T,T,T,T,T
K110100,T,T,T,T,F,F,F,T,F,F,T,T
K110110,F,F,F,F,T,T,T,T,T,T,F,F
K110120,F,T,T,T,F,F,F,T,F,T,F,F
K110130,T,T,T,T,F,F,F,T,T,T,T,T
K110140,F,T,T,T,F,T,T,F,F,F,F,F
K110150,F,F,T,T,F,F,F,T,T,T,F,F
K110160,T,F,T,T,F,F,F,T,T,T,F,F
K110170,F,F,F,F,F,F,F,T,T,T,T,T
K110180,F,F,T,F,T,T,F,T,T,T,F,F
K110190,F,F,F,F,F,T,F,T,T,T,F,F
K110200,T,T,T,T,F,T,T,F,F,F,F,F
K110210,T,F,F,F,F,F,F,T,T,T,F,F
K110220,F,F,F,F,F,F,F,T,T,T,F,F
K110230,F,F,F,F,F,F,F,F,T,T,F,F
K110240,F,T,F,T,F,F,F,T,F,F,F,F
K110250,T,F,T,T,F,F,F,T,T,T,F,F
K110260,F,T,T,F,F,F,F,T,T,T,T,T
K110270,F,F,F,F,F,F,F,T,T,T,F,F
K110280,F,F,F,F,F,T,T,T,T,F,F,F
K110290,F,F,F,F,F,F,F,T,T,T,F,T
K110300,T,T,T,T,F,F,F,F,F,T,F,F
K110310,T,F,T,T,T,F,F,F,F,T,F,T
K110320,F,T,T,T,T,T,T,F,F,F,T,T
K110330,T,T,T,T,F,F,F,T,F,F,F,F
K110340,T,T,T,F,F,F,F,T,F,T,F,F
K110350,F,F,F,F,T,T,T,F,T,T,T,T
K110360,F,F,F,F,F,F,F,T,T,T,F,F
K110370,T,T,T,T,F,F,F,T,T,F,T,T
K110380,T,T,T,F,F,F,T,F,F,F,F,F
K110390,T,T,T,T,F,F,F,T,T,T,F,F
K110400,T,T,T,F,F,F,F,T,T,F,F,F
K110410,T,T,T,T,F,F,F,F,F,F,F,F
K110420,F,F,F,F,F,F,F,T,T,T,T,T
K110430,F,F,F,F,F,F,F,T,T,T,T,T
K110440,T,T,F,T,T,T,F,F,F,F,F,F
K110450,F,F,F,F,T,T,T,T,T,T,F,F
K110460,F,T,T,T,T,T,F,F,F,F,F,F
K110470,T,T,F,T,F,F,F,F,F,F,T,T
K110480,T,T,T,T,T,T,T,F,F,T,F,F
K110490,T,T,T,T,T,T,F,F,F,F,F,F
K110500,F,F,F,F,F,F,F,T,T,T,F,F
K110510,T,F,F,T,F,F,F,T,T,T,F,F
K110520,T,T,F,T,F,F,F,F,F,F,F,F
